,Solar thermal,Wood,Heating oil,Energy sources for heat pump,Others,Gas,None,District heating,Electricity,KANTONSNUM
Kaufdorf,0,0,14,5,0,0,0,1,0,2
Kehrsatz,0,11,15,0,0,0,0,0,0,2
Kirchdorf (BE),0,4,9,12,0,0,0,0,0,2
Niedermuhlern,0,1,4,2,0,0,0,0,0,2
Riggisberg,0,9,28,11,0,0,0,0,0,2
Rüeggisberg,0,13,17,5,0,0,0,0,0,2
Seftigen,0,1,23,15,0,0,0,1,0,2
Toffen,0,1,27,22,0,0,0,0,0,2
Uttigen,0,0,25,11,0,0,0,0,0,2
Wattenwil,0,7,36,12,0,0,0,1,3,2
Wald (BE),0,3,14,4,0,0,0,0,0,2
Thurnen,1,2,11,9,0,0,0,0,0,2
Eggiwil,0,17,18,5,0,0,0,0,1,2
Langnau im Emmental,0,25,48,30,0,8,0,1,0,2
Lauperswil,0,7,29,8,0,0,0,3,1,2
Röthenbach im Emmental,0,8,4,2,1,0,0,0,0,2
Rüderswil,0,13,15,4,0,0,0,6,0,2
Schangnau,0,2,3,1,0,0,0,0,0,2
Signau,0,17,13,13,0,0,0,1,0,2
Trub,0,18,3,0,0,0,0,0,0,2
Trubschachen,0,10,10,0,0,0,0,0,0,2
Amsoldingen,0,4,8,5,0,0,0,0,0,2
Blumenstein,0,5,12,5,0,0,0,1,0,2
Buchholterberg,1,7,11,3,0,0,0,0,0,2
Eriz,1,4,3,1,0,0,0,0,0,2
Fahrni,0,7,6,5,0,0,0,0,0,2
Heiligenschwendi,0,2,5,1,0,0,0,0,0,2
Heimberg,0,0,78,39,0,1,0,0,0,2
Hilterfingen,0,3,22,14,0,18,0,0,1,2
Homberg,0,7,4,5,0,0,0,0,0,2
Horrenbach-Buchen,0,3,0,0,0,0,0,0,0,2
Oberhofen am Thunersee,0,1,14,16,2,24,0,0,0,2
Oberlangenegg,0,3,2,0,0,0,0,1,0,2
Pohlern,0,0,4,0,0,0,0,0,0,2
Sigriswil,0,17,39,22,0,0,0,0,1,2
Steffisburg,1,7,49,35,1,151,0,5,1,2
Teuffenthal (BE),0,0,2,1,0,0,0,0,0,2
Thierachern,0,2,31,5,0,0,0,0,0,2
Thun,1,3,61,52,0,343,0,4,3,2
Uebeschi,0,4,17,4,0,0,0,0,1,2
Uetendorf,0,24,51,28,0,0,0,14,0,2
Unterlangenegg,1,5,5,0,0,0,0,0,0,2
Wachseldorn,0,0,0,0,0,0,0,0,0,2
Forst-Längenbühl,1,4,8,0,0,0,0,0,0,2
Affoltern im Emmental,0,1,7,3,0,0,0,0,0,2
Dürrenroth,0,4,9,7,0,1,0,0,0,2
Eriswil,0,5,9,1,0,0,0,0,0,2
Huttwil,0,4,20,24,0,1,0,3,0,2
Lützelflüh,0,10,13,19,0,0,0,3,1,2
Rüegsau,0,17,19,9,0,0,0,0,0,2
Sumiswald,0,11,11,5,0,0,0,20,0,2
Trachselwald,0,15,1,2,0,0,0,0,0,2
Walterswil (BE),0,4,2,1,0,0,0,0,1,2
Wyssachen,0,3,6,4,0,0,0,0,0,2
Attiswil,1,0,18,5,0,0,0,0,0,2
Berken,0,0,0,0,0,0,0,0,0,2
Bettenhausen,0,1,6,7,0,0,0,0,1,2
Farnern,0,0,2,1,0,0,0,0,0,2
Graben,0,0,1,5,0,0,0,0,2,2
Heimenhausen,0,2,12,8,0,0,0,0,0,2
Herzogenbuchsee,0,4,17,26,0,53,0,0,1,2
Inkwil,0,1,4,0,0,0,0,0,0,2
Niederbipp,0,9,19,11,0,0,0,1,0,2
Niederönz,0,0,8,5,0,29,0,0,0,2
Oberbipp,0,2,18,11,0,1,0,0,0,2
Ochlenberg,0,3,2,0,0,0,0,0,0,2
Rumisberg,0,1,4,0,0,0,0,0,0,2
Seeberg,0,6,12,15,0,0,0,1,0,2
Thörigen,0,1,11,9,0,2,0,0,4,2
Walliswil bei Niederbipp,0,0,5,1,0,0,0,0,0,2
Walliswil bei Wangen,0,0,1,2,0,0,0,0,0,2
Wangen an der Aare,0,1,13,11,0,0,0,0,1,2
Wiedlisbach,0,0,19,4,0,0,0,0,1,2
Doppleschwand,0,5,7,7,0,0,0,0,4,3
Entlebuch,0,9,14,3,2,0,0,24,0,3
Flühli,0,12,11,6,0,0,0,0,4,3
Hasle (LU),0,11,24,12,0,0,0,0,0,3
Romoos,0,6,2,0,0,0,0,0,0,3
Schüpfheim,0,18,34,33,0,0,0,0,0,3
Werthenstein,0,13,13,5,0,0,0,22,0,3
Escholzmatt-Marbach,1,29,17,11,0,0,0,7,3,3
Aesch (LU),0,1,5,6,0,0,0,1,0,3
Ballwil,1,3,17,19,0,0,0,5,0,3
Emmen,0,8,116,94,6,54,0,18,0,3
Ermensee,0,4,2,5,0,0,0,1,0,3
Eschenbach (LU),0,2,18,29,0,0,0,13,1,3
Hitzkirch,0,19,52,42,0,1,0,14,2,3
Hochdorf,0,10,51,32,0,7,0,1,0,3
Hohenrain,0,5,26,22,1,0,0,0,1,3
Inwil,0,4,13,21,0,0,0,0,0,3
Rain,0,5,32,20,0,0,0,0,0,3
Römerswil,0,13,9,8,0,0,0,0,0,3
Rothenburg,1,5,16,36,0,31,0,0,0,3
Schongau,0,3,2,9,0,0,0,1,0,3
Adligenswil,0,7,32,47,0,1,0,3,1,3
Buchrain,0,2,21,66,0,0,0,10,0,3
Dierikon,0,1,7,3,0,0,0,1,1,3
Ebikon,0,16,47,33,15,32,0,4,13,3
Gisikon,0,0,8,3,0,0,0,0,0,3
Greppen,0,5,9,3,10,0,0,11,0,3
Horw,0,18,38,98,0,12,0,1,1,3
Kriens,0,8,37,37,5,91,1,1,0,3
Luzern,0,3,24,20,1,124,0,65,1,3
Malters,1,9,42,33,2,0,0,2,0,3
Meggen,0,1,29,53,0,48,0,0,0,3
Meierskappel,0,3,9,8,8,0,0,0,0,3
Root,0,0,20,16,0,1,0,18,3,3
Schwarzenberg,0,6,19,15,0,0,0,7,0,3
Udligenswil,0,6,12,21,0,0,1,0,0,3
Vitznau,0,1,1,5,0,0,0,1,1,3
Weggis,0,0,26,33,0,0,0,5,1,3
Beromünster,0,17,38,28,0,0,0,28,0,3
Büron,0,5,12,12,0,0,0,1,1,3
Buttisholz,0,12,22,33,0,0,0,9,0,3
Eich,0,0,21,43,0,0,0,1,0,3
Geuensee,0,2,11,17,0,0,0,0,1,3
Grosswangen,0,12,24,15,0,0,0,0,0,3
Hildisrieden,0,7,13,20,0,0,0,0,0,3
Knutwil,0,3,14,20,0,0,0,2,1,3
Mauensee,0,1,13,31,0,2,0,0,0,3
Neuenkirch,0,10,67,39,1,0,0,11,0,3
Nottwil,0,16,32,63,0,0,0,3,2,3
Oberkirch,0,3,21,37,1,1,1,25,1,3
Rickenbach (LU),0,5,17,26,0,0,0,0,0,3
Ruswil,0,19,36,41,0,4,0,1,1,3
Schenkon,0,0,30,44,0,3,0,0,1,3
Schlierbach,0,2,4,16,0,0,0,0,0,3
Sempach,0,2,36,58,0,1,0,0,1,3
Sursee,0,2,48,29,2,6,0,0,0,3
Triengen,0,12,26,33,0,0,0,1,0,3
Wolhusen,0,10,29,13,0,6,0,3,0,3
Alberswil,0,1,13,5,0,0,0,0,0,3
Altbüron,0,3,14,8,0,0,0,5,1,3
Altishofen,0,6,22,3,0,0,0,5,0,3
Dagmersellen,0,12,39,32,0,1,0,0,0,3
Egolzwil,0,4,29,18,0,0,0,0,0,3
Ettiswil,0,6,43,18,0,0,0,5,1,3
Fischbach,0,5,10,1,0,0,0,0,0,3
Grossdietwil,0,4,8,5,0,0,0,0,0,3
Hergiswil bei Willisau,0,15,6,3,0,0,0,3,0,3
Luthern,0,7,1,1,0,0,0,1,0,3
Menznau,0,7,21,9,0,0,0,0,0,3
Nebikon,0,2,19,15,0,0,0,0,1,3
Pfaffnau,0,4,6,16,0,2,0,3,0,3
Reiden,0,12,62,32,1,0,0,1,2,3
Roggliswil,0,1,7,4,2,0,0,0,0,3
Schötz,0,9,52,14,1,0,0,0,0,3
Ufhusen,0,5,3,3,0,0,0,1,0,3
Wauwil,0,4,9,12,0,0,0,1,1,3
Wikon,0,0,4,6,0,0,0,0,0,3
Zell (LU),0,9,15,16,0,0,0,0,0,3
Willisau,0,22,53,37,0,0,0,3,0,3
Altdorf (UR),0,10,27,36,7,0,0,6,3,4
Andermatt,0,1,9,1,0,0,0,5,0,4
Attinghausen,0,8,3,26,0,0,0,0,0,4
Bürglen (UR),0,26,21,39,0,0,0,0,1,4
Erstfeld,0,11,2,33,0,0,0,0,0,4
Flüelen,0,2,9,13,0,0,0,0,1,4
Göschenen,0,0,2,0,0,0,0,2,0,4
Gurtnellen,0,6,5,1,0,0,65,0,2,4
Hospental,0,1,2,0,0,0,0,0,0,4
Isenthal,0,13,0,0,0,0,1,0,0,4
Realp,0,0,4,0,0,0,0,0,0,4
Schattdorf,0,6,21,25,0,0,5,0,3,4
Seedorf (UR),0,6,21,19,0,0,0,0,0,4
Seelisberg,0,5,1,1,0,0,0,0,1,4
Silenen,0,10,17,8,0,0,0,0,2,4
Sisikon,0,0,5,0,0,0,0,0,0,4
Spiringen,0,22,12,5,0,0,2,0,1,4
Unterschächen,0,13,6,7,0,0,0,0,0,4
Wassen,0,4,0,0,0,0,0,0,0,4
Einsiedeln,1,25,158,74,0,6,0,6,3,5
Gersau,0,0,5,4,1,0,0,0,2,5
Feusisberg,0,4,74,46,0,7,0,0,0,5
Freienbach,0,7,23,27,0,134,0,2,4,5
Wollerau,0,1,26,45,0,71,0,0,1,5
Küssnacht (SZ),1,8,83,50,0,2,0,3,0,5
Altendorf,1,8,35,57,3,2,0,1,5,5
Galgenen,1,4,55,25,1,0,0,23,2,5
Innerthal,0,3,3,0,0,0,0,0,0,5
Lachen,0,2,44,19,1,1,0,1,1,5
Reichenburg,0,2,20,15,0,3,0,0,0,5
Schübelbach,1,9,62,47,0,1,0,0,1,5
Tuggen,0,6,28,46,0,0,0,0,2,5
Vorderthal,0,3,11,0,0,0,0,0,0,5
Wangen (SZ),3,2,31,70,0,1,0,10,0,5
Alpthal,0,5,14,1,1,0,0,0,1,5
Arth,0,21,106,58,0,2,0,9,2,5
Illgau,0,7,4,2,0,0,0,0,0,5
Ingenbohl,0,3,25,10,0,13,0,37,0,5
Lauerz,0,6,7,20,0,0,0,0,0,5
Morschach,0,2,9,0,0,0,0,0,1,5
Muotathal,0,29,9,6,0,0,0,30,0,5
Oberiberg,0,2,8,0,0,0,0,0,2,5
Riemenstalden,0,2,0,0,0,0,0,0,0,5
Rothenthurm,2,7,10,6,0,0,0,8,2,5
Sattel,0,4,10,1,0,0,0,5,0,5
Schwyz,0,25,145,20,0,12,1,19,2,5
Steinen,0,6,29,14,0,0,0,4,0,5
Steinerberg,1,6,8,6,0,0,0,0,0,5
Unteriberg,0,6,17,11,0,0,0,0,2,5
Alpnach,1,7,45,30,1,0,0,1,3,6
Engelberg,0,9,44,12,1,0,0,8,4,6
Giswil,0,5,7,15,0,0,0,4,2,6
Kerns,0,12,37,15,0,0,1,4,1,6
Lungern,0,5,9,7,0,0,0,0,0,6
Sachseln,0,8,14,20,0,0,0,20,1,6
Sarnen,0,12,33,79,1,0,0,8,4,6
Beckenried,0,3,29,26,0,1,0,0,2,7
Buochs,0,1,34,15,0,0,0,0,0,7
Dallenwil,0,3,12,2,0,0,0,0,0,7
Emmetten,0,0,11,7,1,0,0,1,0,7
Ennetbürgen,1,0,29,12,0,0,0,3,0,7
Ennetmoos,0,2,4,8,0,0,0,7,1,7
Hergiswil (NW),1,1,37,11,0,0,0,0,3,7
Oberdorf (NW),0,5,17,18,0,2,0,0,1,7
Stans,0,0,46,43,0,0,0,8,0,7
Stansstad,0,5,13,18,0,0,0,5,1,7
Wolfenschiessen,0,10,10,5,0,0,0,1,0,7
Glarus Nord,1,10,113,45,0,68,1,15,6,8
Glarus Süd,2,25,67,38,10,1,0,1,11,8
Glarus,0,16,34,29,0,33,0,0,1,8
Baar,0,5,40,18,0,126,0,0,1,9
Cham,0,3,28,56,0,50,0,15,0,9
Hünenberg,0,6,23,23,0,73,0,3,0,9
Menzingen,0,20,26,10,0,0,0,8,0,9
Neuheim,0,1,29,6,0,0,0,1,0,9
Oberägeri,0,13,57,22,0,0,0,0,0,9
Risch,0,4,24,45,0,66,0,4,0,9
Steinhausen,0,0,39,17,2,80,0,1,0,9
Unterägeri,2,8,54,5,0,0,0,7,27,9
Walchwil,1,4,24,22,0,0,0,0,0,9
Zug,0,3,43,15,0,55,0,20,2,9
Châtillon (FR),0,0,6,3,0,0,0,0,0,10
Cugy (FR),0,0,12,7,0,0,0,0,0,10
Gletterens,1,1,5,10,0,0,0,0,0,10
Lully (FR),0,1,14,5,0,0,0,0,0,10
Montagny (FR),0,0,21,14,0,0,0,0,0,10
Nuvilly,0,0,2,5,0,0,0,0,0,10
Prévondavaux,0,0,1,0,0,0,0,0,0,10
Saint-Aubin (FR),0,1,11,16,0,1,0,0,1,10
Sévaz,0,0,0,1,0,0,0,0,0,10
Surpierre,0,1,2,3,0,0,0,0,0,10
Vallon,0,0,0,1,0,0,0,0,0,10
Les Montets,0,1,10,6,0,0,0,1,0,10
Delley-Portalban,1,1,10,6,0,0,0,0,2,10
Belmont-Broye,0,2,34,42,0,1,0,0,2,10
Estavayer,1,2,64,77,0,4,0,0,2,10
Cheyres-Châbles,0,2,40,15,0,1,0,0,2,10
Billens-Hennens,0,1,8,9,0,0,0,0,0,10
Le Châtelard,0,1,0,1,0,0,0,0,0,10
Châtonnaye,0,0,11,9,0,0,0,0,0,10
Grangettes,0,0,2,1,0,0,0,0,0,10
Massonnens,0,1,0,1,0,0,0,0,0,10
Mézières (FR),0,0,10,8,0,0,0,0,0,10
Romont (FR),0,0,18,16,0,2,0,0,2,10
Rue,0,1,5,7,0,2,0,0,0,10
Siviriez,0,0,17,6,0,0,0,0,0,10
Ursy,1,3,31,26,0,0,0,0,0,10
Vuisternens-devant-Romont,0,2,13,9,0,0,0,0,0,10
Villorsonnens,0,2,7,12,0,0,0,0,0,10
Torny,0,1,6,7,0,0,0,0,0,10
Villaz,1,2,15,12,0,2,0,0,1,10
Haut-Intyamon,0,1,11,7,0,0,0,0,0,10
Pont-en-Ogoz,0,4,15,24,0,0,0,0,0,10
Botterens,0,0,3,3,0,0,0,0,0,10
Broc,0,0,19,9,0,0,0,2,0,10
Bulle,0,6,115,55,0,1,0,69,0,10
Châtel-sur-Montsalvens,0,0,1,3,0,0,0,0,0,10
Corbières,0,0,5,2,0,0,0,0,0,10
Crésuz,0,0,7,2,0,0,0,0,0,10
Echarlens,0,0,15,6,0,0,0,0,0,10
Grandvillard,0,0,8,3,0,0,0,0,0,10
Gruyères,0,1,12,13,0,0,0,6,2,10
Hauteville,0,1,11,5,0,6,0,0,0,10
Jaun,0,2,2,0,0,0,0,0,0,10
Marsens,0,1,18,19,0,0,0,2,0,10
Morlon,1,1,10,4,0,0,0,0,0,10
Le Pâquier (FR),0,1,21,6,1,0,0,0,1,10
Pont-la-Ville,0,0,6,4,0,0,0,0,0,10
Riaz,0,1,31,26,0,0,0,0,0,10
La Roche,0,2,15,13,0,0,0,0,1,10
Sâles,0,0,13,8,0,0,0,0,1,10
Sorens,0,1,10,9,0,0,0,0,0,10
Vaulruz,0,1,11,8,0,0,0,0,0,10
Vuadens,1,2,14,13,0,0,0,0,0,10
Bas-Intyamon,0,3,8,5,0,0,0,0,1,10
Val-de-Charmey,1,4,23,6,0,0,0,8,0,10
Autigny,0,0,5,8,0,0,0,1,0,10
Avry,0,0,23,24,0,0,0,0,1,10
Belfaux,0,0,15,14,0,0,0,2,0,10
Chénens,0,0,14,16,0,0,0,0,0,10
Corminboeuf,0,0,14,15,1,0,0,2,2,10
Cottens (FR),0,0,13,8,0,0,0,0,0,10
Ferpicloz,0,0,1,2,0,0,0,0,0,10
Fribourg,0,0,18,38,6,101,0,5,1,10
Givisiez,0,0,1,0,0,11,0,0,0,10
Granges-Paccot,0,0,6,8,0,9,0,1,0,10
Marly,0,1,24,46,0,16,0,2,0,10
Matran,0,0,9,5,0,11,0,0,0,10
Neyruz (FR),0,1,31,28,0,0,0,0,2,10
Pierrafortscha,0,0,2,0,0,0,0,0,0,10
Le Mouret,2,0,41,42,0,0,0,3,0,10
Treyvaux,0,3,7,12,0,0,0,0,0,10
Villars-sur-Glâne,0,0,2,23,0,79,0,14,0,10
Villarsel-sur-Marly,0,0,0,1,0,0,0,0,0,10
Hauterive (FR),0,1,19,26,0,1,0,1,0,10
La Brillaz,0,0,21,15,0,0,0,0,0,10
La Sonnaz,0,2,14,23,1,5,0,0,0,10
Gibloux,1,6,78,83,0,0,0,1,0,10
Prez,0,0,27,17,0,0,0,0,0,10
Bois-d'Amont,0,1,22,17,0,0,0,0,0,10
Courgevaux,0,0,10,10,0,0,0,0,0,10
Courtepin,0,1,37,67,0,0,0,0,2,10
Cressier (FR),0,0,18,16,0,0,0,0,0,10
Fräschels,0,1,11,16,0,0,0,0,0,10
Greng,0,0,5,0,0,0,0,0,3,10
Gurmels,1,3,40,71,0,0,0,8,0,10
Kerzers,0,24,40,37,0,2,0,0,0,10
Kleinbösingen,0,0,3,13,0,0,0,0,0,10
Meyriez,0,4,23,33,0,0,0,1,0,10
Misery-Courtion,0,0,17,11,0,0,0,1,0,10
Muntelier,0,0,2,8,0,1,0,0,0,10
Murten,1,6,66,76,0,0,0,15,0,10
Ried bei Kerzers,0,3,7,12,0,0,0,0,0,10
Mont-Vully,0,2,37,64,0,0,0,1,1,10
Brünisried,0,1,7,12,0,0,0,0,0,10
Düdingen,0,2,14,85,0,0,1,3,0,10
Giffers,0,0,7,22,0,0,0,1,0,10
Bösingen,0,1,18,31,0,0,0,0,1,10
Heitenried,0,1,2,30,0,0,0,0,0,10
Plaffeien,1,8,17,43,0,1,0,4,1,10
Plasselb,0,2,7,11,0,0,0,0,1,10
Rechthalten,0,1,3,24,0,0,0,1,0,10
St. Silvester,0,0,9,7,0,0,0,0,0,10
St. Ursen,0,5,0,13,0,0,0,0,0,10
Schmitten (FR),0,5,20,122,0,1,0,0,0,10
Tafers,1,7,28,119,0,0,0,7,2,10
Tentlingen,0,1,6,19,0,0,0,0,0,10
Ueberstorf,0,7,4,26,0,0,0,0,2,10
Wünnewil-Flamatt,0,3,23,45,4,1,0,4,1,10
Attalens,0,0,19,21,0,0,0,0,1,10
Bossonnens,0,0,9,7,0,0,0,1,0,10
Châtel-Saint-Denis,0,5,38,33,1,1,0,1,3,10
Granges (Veveyse),0,0,4,3,0,0,0,0,0,10
Remaufens,0,1,4,4,0,1,0,0,0,10
Saint-Martin (FR),0,1,10,3,0,0,0,0,0,10
Semsales,0,2,12,7,1,0,1,0,0,10
Le Flon,0,0,4,8,0,0,0,0,1,10
La Verrerie,0,1,9,5,0,0,0,1,0,10
Egerkingen,0,0,18,31,1,27,0,0,0,11
Härkingen,0,0,9,13,1,5,0,0,0,11
Kestenholz,0,0,21,23,0,0,0,0,0,11
Neuendorf,0,0,32,14,0,0,0,0,1,11
Niederbuchsiten,0,2,8,6,0,6,0,0,0,11
Oberbuchsiten,0,1,12,9,0,11,0,0,0,11
Oensingen,0,2,18,25,0,6,0,0,0,11
Wolfwil,0,2,5,25,0,1,0,0,1,11
Aedermannsdorf,0,1,8,1,0,0,0,0,0,11
Balsthal,0,2,43,20,1,2,1,0,3,11
Herbetswil,0,2,4,2,0,0,0,2,0,11
Holderbank (SO),0,1,6,1,0,0,0,0,0,11
Laupersdorf,0,2,24,8,0,0,0,2,0,11
Matzendorf,0,1,15,8,0,0,0,0,0,11
Mümliswil-Ramiswil,0,2,22,6,0,0,0,0,0,11
Welschenrohr-Gänsbrunnen,1,0,9,3,0,0,0,0,0,11
Biezwil,1,3,15,5,0,0,0,0,0,11
Lüterkofen-Ichertswil,0,3,8,2,0,0,0,0,0,11
Messen,0,0,20,13,0,0,0,6,0,11
Schnottwil,0,0,21,13,0,0,0,1,0,11
Unterramsern,0,0,1,0,0,0,0,0,0,11
Lüsslingen-Nennigkofen,1,1,6,7,0,0,0,0,1,11
Buchegg,0,11,23,15,0,5,0,3,0,11
Bättwil,0,7,40,14,0,0,0,1,1,11
Büren (SO),0,5,15,20,0,0,0,0,1,11
Dornach,0,0,7,11,0,63,0,8,0,11
Gempen,1,4,15,7,0,0,0,0,0,11
Hochwald,0,5,19,14,0,0,0,0,0,11
Hofstetten-Flüh,0,3,51,39,0,0,0,0,1,11
Metzerlen-Mariastein,0,1,12,17,1,0,0,0,1,11
Nuglar-St. Pantaleon,2,5,28,14,0,0,1,0,1,11
Rodersdorf,0,7,23,16,0,0,0,0,0,11
Seewen,0,3,19,10,0,0,0,0,0,11
Witterswil,0,1,24,28,0,0,0,0,0,11
Hauenstein-Ifenthal,0,1,3,2,0,0,0,0,1,11
Kienberg,0,1,6,4,0,0,0,0,0,11
Lostorf,3,3,58,65,0,3,0,0,2,11
Niedergösgen,0,1,36,20,0,1,0,5,0,11
Obergösgen,0,3,4,17,0,11,0,0,1,11
Stüsslingen,0,1,9,5,0,0,0,0,1,11
Trimbach,0,0,6,12,0,21,0,10,2,11
Winznau,0,0,10,16,0,1,0,0,0,11
Wisen (SO),0,1,4,8,0,0,0,0,1,11
Erlinsbach (SO),0,34,25,30,0,2,0,0,1,11
Aeschi (SO),0,1,4,5,0,0,0,0,0,11
Biberist,0,3,15,19,1,64,0,1,0,11
Bolken,0,0,20,7,0,0,0,0,1,11
Deitingen,0,1,2,6,0,28,0,1,0,11
Derendingen,3,0,6,7,0,126,0,0,0,11
Etziken,0,1,1,5,0,7,0,0,0,11
Gerlafingen,0,0,2,5,1,28,0,0,0,11
Horriwil,0,3,11,2,0,1,0,0,0,11
Hüniken,0,0,0,2,0,0,0,0,0,11
Kriegstetten,0,0,22,9,0,0,0,0,1,11
Lohn-Ammannsegg,0,1,29,39,0,0,0,0,1,11
Luterbach,0,0,6,5,0,35,0,1,3,11
Obergerlafingen,0,1,3,4,0,27,0,1,0,11
Recherswil,0,1,0,4,0,15,0,0,0,11
Subingen,0,0,20,23,0,33,0,1,1,11
Zuchwil,0,1,5,8,0,47,0,0,0,11
Drei Höfe,0,1,4,4,0,0,0,0,0,11
Balm bei Günsberg,0,0,2,3,0,0,0,0,0,11
Bellach,0,1,2,6,0,51,0,1,1,11
Bettlach,0,3,8,14,0,69,0,0,1,11
Feldbrunnen-St. Niklaus,0,0,5,2,0,24,0,0,0,11
Flumenthal,0,0,12,5,0,0,0,0,0,11
Grenchen,0,1,2,8,1,112,0,1,0,11
Günsberg,0,1,7,14,0,0,0,0,0,11
Hubersdorf,0,0,9,12,0,0,0,0,0,11
